id,cust_id,cart_id,sales_amnt,total_discount,total_amnt,timestamp
255768,CID00965,,3087.61,0.0,3087.61,2023-02-26 05:53:26
255775,CID01068,,3174.08,0.0,3174.08,2023-02-26 05:59:31
255783,CID00179,,282.89,0.0,282.89,2023-02-26 06:00:09
255784,CID00211,,1476.41,0.0,1476.41,2023-02-26 06:05:36
255794,CID01139,,2877.94,0.0,2877.94,2023-02-26 06:11:41
255803,CID00478,,877.9100000000001,0.0,877.9100000000001,2023-02-26 06:17:46
255806,CID00608,,1786.8,0.0,1786.8,2023-02-26 06:23:51
255812,CID00939,,929.5,0.0,929.5,2023-02-26 06:29:56
255817,CID00695,,1183.7600000000002,0.0,1183.7600000000002,2023-02-26 06:36:01
255820,CID01425,,2111.99,0.0,2111.99,2023-02-26 06:42:06
255829,CID00268,,2639.24,0.0,2639.24,2023-02-26 06:48:11
255839,CID01553,,360.34,0.0,360.34,2023-02-26 06:54:00
255840,CID00727,,1715.07,0.0,1715.07,2023-02-26 06:54:16
255844,CID01141,,1135.65,0.0,1135.65,2023-02-26 07:00:21
255848,CID00716,,5952.25,0.0,5952.25,2023-02-26 07:06:26
255863,CID00943,,2156.94,0.0,2156.94,2023-02-26 07:12:31
255868,CID01112,,6873.7300000000005,0.0,6873.7300000000005,2023-02-26 07:18:36
255879,CID00459,,38.59,0.0,38.59,2023-02-26 07:23:58
255880,CID00620,,1322.59,0.0,1322.59,2023-02-26 07:24:41
255884,CID00913,,2287.64,0.0,2287.64,2023-02-26 07:30:46
255895,CID00378,,5779.33,0.0,5779.33,2023-02-26 07:36:51
255900,CID01369,,19.92,0.0,19.92,2023-02-26 07:37:43
255901,CID00999,,4124.009999999999,0.0,4124.009999999999,2023-02-26 07:42:56
255910,CID00726,,3033.54,0.0,3033.54,2023-02-26 07:49:01
255920,CID00142,,1811.56,0.0,1811.56,2023-02-26 07:55:06
255927,CID00740,,3706.62,0.0,3706.62,2023-02-26 08:01:11
255933,CID01707,,3093.99,0.0,3093.99,2023-02-26 08:07:16
255940,CID01083,,1772.7,0.0,1772.7,2023-02-26 08:13:21
255946,CID01101,,1462.0800000000002,0.0,1462.0800000000002,2023-02-26 08:19:26
255951,CID01167,,3580.06,0.0,3580.06,2023-02-26 08:25:31
255957,CID01119,,53.54,0.0,53.54,2023-02-26 08:28:18
255958,CID01257,,4632.34,0.0,4632.34,2023-02-26 08:31:36
255964,CID00084,,3568.68,0.0,3568.68,2023-02-26 08:37:41
255973,CID00681,,1006.31,0.0,1006.31,2023-02-26 08:43:46
255978,CID00997,,4289.389999999999,0.0,4289.389999999999,2023-02-26 08:49:51
255983,CID01175,,1751.31,0.0,1751.31,2023-02-26 08:55:56
255989,CID00382,,3273.8100000000004,0.0,3273.8100000000004,2023-02-26 09:02:01
255996,CID00606,,282.89,0.0,282.89,2023-02-26 09:07:01
255997,CID00776,,620.26,0.0,620.26,2023-02-26 09:08:06
256001,CID00193,,1186.67,0.0,1186.67,2023-02-26 09:14:11
256008,CID00937,,3772.36,0.0,3772.36,2023-02-26 09:20:16
256016,CID01101,,845.91,0.0,845.91,2023-02-26 09:26:21
256020,CID00243,,2176.09,0.0,2176.09,2023-02-26 09:32:26
256023,CID01716,,6615.91,0.0,6615.91,2023-02-26 09:38:31
256034,CID00256,,2147.7,0.0,2147.7,2023-02-26 09:44:36
256041,CID01426,,2097.05,0.0,2097.05,2023-02-26 09:50:41
256047,CID00140,,3532.05,0.0,3532.05,2023-02-26 09:56:46
256055,CID00354,,2562.33,0.0,2562.33,2023-02-26 10:02:51
256063,CID01112,,5213.43,0.0,5213.43,2023-02-26 10:08:56
256073,CID00183,,1688.37,0.0,1688.37,2023-02-26 10:15:01
256078,CID00957,,74.57,0.0,74.57,2023-02-26 10:20:17
256079,CID00286,,2187.42,0.0,2187.42,2023-02-26 10:21:06
256084,CID00393,,1129.72,0.0,1129.72,2023-02-26 10:27:11
256089,CID01418,,1002.94,0.0,1002.94,2023-02-26 10:33:16
256096,CID00937,,4575.83,0.0,4575.83,2023-02-26 10:39:21
256106,CID01025,,2535.83,0.0,2535.83,2023-02-26 10:45:26
256116,CID00502,,2665.3,0.0,2665.3,2023-02-26 10:51:31
256127,CID00280,,333.6,0.0,333.6,2023-02-26 10:55:21
256128,CID01303,,3096.5,0.0,3096.5,2023-02-26 10:57:36
256140,CID01688,,117.09,0.0,117.09,2023-02-26 11:00:45
256141,CID00017,,3427.6800000000003,0.0,3427.6800000000003,2023-02-26 11:03:41
256148,CID00946,,5930.34,0.0,5930.34,2023-02-26 11:09:46
256157,CID00126,,1530.4,0.0,1530.4,2023-02-26 11:15:51
256161,CID01353,,598.31,0.0,598.31,2023-02-26 11:21:56
256164,CID00193,,1823.89,0.0,1823.89,2023-02-26 11:28:01
256170,CID00044,,3933.76,0.0,3933.76,2023-02-26 11:34:06
256178,CID01490,,3349.94,0.0,3349.94,2023-02-26 11:40:11
256184,CID00578,,6603.41,0.0,6603.41,2023-02-26 11:46:16
256195,CID00183,,2715.02,0.0,2715.02,2023-02-26 11:52:21
256205,CID00365,,289.26,0.0,289.26,2023-02-26 11:58:26
256208,CID00502,,3363.46,0.0,3363.46,2023-02-26 12:04:31
256218,CID00017,,3177.39,0.0,3177.39,2023-02-26 12:10:36
256226,CID00862,,2606.04,0.0,2606.04,2023-02-26 12:16:41
256231,CID00207,,4723.22,0.0,4723.22,2023-02-26 12:22:46
256243,CID01083,,726.8599999999999,0.0,726.8599999999999,2023-02-26 12:28:51
256248,CID01723,,3714.2,0.0,3714.2,2023-02-26 12:34:56
256256,CID01470,,1026.25,0.0,1026.25,2023-02-26 12:41:01
256261,CID01044,,187.13,0.0,187.13,2023-02-26 12:47:01
256262,CID00949,,2017.39,0.0,2017.39,2023-02-26 12:47:06
256270,CID00249,,100.9,0.0,100.9,2023-02-26 12:49:42
256271,CID00918,,1752.18,0.0,1752.18,2023-02-26 12:53:11
256280,CID01225,,2058.92,0.0,2058.92,2023-02-26 12:59:16
256289,CID00726,,3789.12,0.0,3789.12,2023-02-26 13:05:21
256298,CID01372,,1484.77,0.0,1484.77,2023-02-26 13:11:26
256304,CID00071,,3345.82,0.0,3345.82,2023-02-26 13:17:31
256311,CID01398,,3506.2,0.0,3506.2,2023-02-26 13:23:36
256318,CID01257,,1816.65,0.0,1816.65,2023-02-26 13:29:41
256323,CID00804,,1252.17,0.0,1252.17,2023-02-26 13:35:46
256330,CID00608,,1827.58,0.0,1827.58,2023-02-26 13:41:51
256334,CID00989,,7493.570000000001,0.0,7493.570000000001,2023-02-26 13:47:56
256348,CID01575,,4153.77,0.0,4153.77,2023-02-26 13:54:01
256358,CID00461,,82.29,0.0,82.29,2023-02-26 14:00:06
256361,CID01519,,4621.93,0.0,4621.93,2023-02-26 14:06:11
256369,CID01122,,3632.12,0.0,3632.12,2023-02-26 14:12:16
256377,CID00264,,3376.79,0.0,3376.79,2023-02-26 14:18:21
256384,CID00686,,4843.4400000000005,0.0,4843.4400000000005,2023-02-26 14:24:26
256392,CID00281,,28.29,0.0,28.29,2023-02-26 14:28:53
256393,CID00292,,4493.59,0.0,4493.59,2023-02-26 14:30:31
256403,CID00166,,3319.36,0.0,3319.36,2023-02-26 14:36:36
256410,CID01691,,2262.78,0.0,2262.78,2023-02-26 14:42:41
256418,CID00663,,4905.29,0.0,4905.29,2023-02-26 14:48:46
256428,CID00207,,4170.89,0.0,4170.89,2023-02-26 14:54:51
256439,CID00264,,3906.32,0.0,3906.32,2023-02-26 15:00:56
256448,CID00786,,3906.63,0.0,3906.63,2023-02-26 15:07:01
256458,CID01648,,3438.9700000000003,0.0,3438.9700000000003,2023-02-26 15:13:06
256468,CID01276,,3333.59,0.0,3333.59,2023-02-26 15:19:11
256477,CID00102,,1866.75,0.0,1866.75,2023-02-26 15:25:16
256485,CID00769,,3863.63,0.0,3863.63,2023-02-26 15:31:21
256491,CID01225,,4236.28,0.0,4236.28,2023-02-26 15:37:26
256501,CID00341,,38.07,0.0,38.07,2023-02-26 15:40:12
256502,CID01559,,3066.09,0.0,3066.09,2023-02-26 15:43:31
256511,CID00045,,2326.0,0.0,2326.0,2023-02-26 15:49:36
256517,CID00142,,655.36,0.0,655.36,2023-02-26 15:55:41
256521,CID00211,,3139.29,0.0,3139.29,2023-02-26 16:01:46
256529,CID00015,,4023.59,0.0,4023.59,2023-02-26 16:07:51
256537,CID01239,,3013.81,0.0,3013.81,2023-02-26 16:13:56
256545,CID00194,,1501.44,0.0,1501.44,2023-02-26 16:20:01
256553,CID00929,,3252.86,0.0,3252.86,2023-02-26 16:26:06
256562,CID01705,,328.94,0.0,328.94,2023-02-26 16:29:09
256563,CID01595,,2568.46,0.0,2568.46,2023-02-26 16:32:11
256571,CID00194,,5959.76,0.0,5959.76,2023-02-26 16:38:16
256580,CID01159,,2995.99,0.0,2995.99,2023-02-26 16:44:21
256587,CID01161,,282.89,0.0,282.89,2023-02-26 16:47:36
256588,CID01098,,4877.860000000001,0.0,4877.860000000001,2023-02-26 16:50:26
256598,CID01474,,3687.89,0.0,3687.89,2023-02-26 16:56:31
256604,CID00323,,3385.44,0.0,3385.44,2023-02-26 17:02:36
256612,CID00726,,2557.45,0.0,2557.45,2023-02-26 17:08:41
256619,CID01372,,5096.26,0.0,5096.26,2023-02-26 17:14:46
256628,CID00946,,4852.47,0.0,4852.47,2023-02-26 17:20:51
256638,CID00969,,2380.9300000000003,0.0,2380.9300000000003,2023-02-26 17:26:56
256647,CID01273,,2888.22,0.0,2888.22,2023-02-26 17:33:01
256655,CID00175,,3153.0,0.0,3153.0,2023-02-26 17:39:06
256663,CID00612,,3255.64,0.0,3255.64,2023-02-26 17:45:11
256671,CID00773,,2879.85,0.0,2879.85,2023-02-26 17:51:16
256679,CID00323,,3083.8100000000004,0.0,3083.8100000000004,2023-02-26 17:57:21
256683,CID00805,,72.78,0.0,72.78,2023-02-26 18:03:07
256684,CID00246,,929.05,0.0,929.05,2023-02-26 18:03:26
256687,CID00849,,282.89,0.0,282.89,2023-02-26 18:05:55
256688,CID01195,,4203.16,0.0,4203.16,2023-02-26 18:09:31
256700,CID00194,,2011.7,0.0,2011.7,2023-02-26 18:15:36
256709,CID01276,,4381.97,0.0,4381.97,2023-02-26 18:21:41
256715,CID00688,,17.99,0.0,17.99,2023-02-26 18:22:44
256716,CID01596,,2342.05,0.0,2342.05,2023-02-26 18:27:46
256722,CID00503,,3058.6000000000004,0.0,3058.6000000000004,2023-02-26 18:33:51
256728,CID01426,,1865.65,0.0,1865.65,2023-02-26 18:39:56
256732,CID01003,,1531.22,0.0,1531.22,2023-02-26 18:46:01
256738,CID00923,,4010.78,0.0,4010.78,2023-02-26 18:52:06
256746,CID00287,,477.72,0.0,477.72,2023-02-26 18:55:38
256747,CID00299,,4377.23,0.0,4377.23,2023-02-26 18:58:11
256755,CID00608,,3978.92,0.0,3978.92,2023-02-26 19:04:16
256764,CID00805,,74.39,0.0,74.39,2023-02-26 19:10:20
256765,CID01428,,5215.88,0.0,5215.88,2023-02-26 19:10:21
256774,CID00074,,2376.74,0.0,2376.74,2023-02-26 19:16:26
256781,CID00154,,282.89,0.0,282.89,2023-02-26 19:22:09
256782,CID01438,,51.22,0.0,51.22,2023-02-26 19:22:27
256783,CID01420,,5295.96,0.0,5295.96,2023-02-26 19:22:31
256791,CID00149,,1598.86,0.0,1598.86,2023-02-26 19:28:36
256796,CID01725,,1187.03,0.0,1187.03,2023-02-26 19:34:41
256801,CID00605,,460.76,0.0,460.76,2023-02-26 19:38:13
256802,CID01575,,2249.2200000000003,0.0,2249.2200000000003,2023-02-26 19:40:46
256807,CID00246,,7677.79,0.0,7677.79,2023-02-26 19:46:51
256818,CID00918,,4102.99,0.0,4102.99,2023-02-26 19:52:56
256831,CID00280,,923.75,0.0,923.75,2023-02-26 19:59:01
256837,CID00681,,1880.52,0.0,1880.52,2023-02-26 20:05:06
256842,CID00396,,457.79,0.0,457.79,2023-02-26 20:11:11
256848,CID00393,,1932.76,0.0,1932.76,2023-02-26 20:17:16
256852,CID01394,,1904.0,0.0,1904.0,2023-02-26 20:23:21
256858,CID00561,,399.98,0.0,399.98,2023-02-26 20:29:26
256863,CID00315,,2403.39,0.0,2403.39,2023-02-26 20:35:31
256871,CID00992,,2381.0,0.0,2381.0,2023-02-26 20:41:36
256879,CID01457,,1612.4,0.0,1612.4,2023-02-26 20:47:41
256883,CID01559,,1926.02,0.0,1926.02,2023-02-26 20:53:46
256891,CID01725,,4399.53,0.0,4399.53,2023-02-26 20:59:51
256903,CID00054,,2917.19,0.0,2917.19,2023-02-26 21:05:56
256913,CID01384,,1606.9499999999998,0.0,1606.9499999999998,2023-02-26 21:12:01
256918,CID00942,,4499.48,0.0,4499.48,2023-02-26 21:18:06
256929,CID00937,,4186.9800000000005,0.0,4186.9800000000005,2023-02-26 21:24:11
256937,CID00975,,4589.62,0.0,4589.62,2023-02-26 21:30:16
256944,CID00769,,4287.36,0.0,4287.36,2023-02-26 21:36:21
256953,CID01611,,6470.42,0.0,6470.42,2023-02-26 21:42:26
256963,CID00191,,3241.19,0.0,3241.19,2023-02-26 21:48:31
256970,CID00112,,3703.56,0.0,3703.56,2023-02-26 21:54:36
256980,CID00020,,2076.99,0.0,2076.99,2023-02-26 22:00:41
256986,CID01490,,2936.63,0.0,2936.63,2023-02-26 22:06:46
256995,CID01608,,4088.97,0.0,4088.97,2023-02-26 22:12:51
257005,CID01394,,2040.37,0.0,2040.37,2023-02-26 22:18:56
257012,CID00469,,4207.86,0.0,4207.86,2023-02-26 22:25:01
257023,CID00946,,1900.66,0.0,1900.66,2023-02-26 22:31:06
257027,CID01725,,751.4,0.0,751.4,2023-02-26 22:37:11
257032,CID00201,,2968.54,0.0,2968.54,2023-02-26 22:43:16
257040,CID01204,,2453.29,0.0,2453.29,2023-02-26 22:49:21
257048,CID00918,,1448.68,0.0,1448.68,2023-02-26 22:55:26
257050,CID01613,,3547.23,0.0,3547.23,2023-02-26 23:01:31
257056,CID00322,,3898.99,0.0,3898.99,2023-02-26 23:07:36
257066,CID00695,,541.11,0.0,541.11,2023-02-26 23:13:41
257070,CID00393,,4993.58,0.0,4993.58,2023-02-26 23:19:46
257084,CID00281,,28.29,0.0,28.29,2023-02-26 23:19:52
257085,CID00463,,2866.08,0.0,2866.08,2023-02-26 23:25:51
257091,CID00769,,3195.45,0.0,3195.45,2023-02-26 23:31:56
257098,CID00529,,2222.85,0.0,2222.85,2023-02-26 23:38:01
257107,CID01205,,5157.25,0.0,5157.25,2023-02-26 23:44:06
257116,CID00870,,5557.29,0.0,5557.29,2023-02-26 23:50:11
257127,CID00045,,2414.41,0.0,2414.41,2023-02-26 23:56:16
257135,CID00102,,3185.29,0.0,3185.29,2023-02-27 00:02:21
257145,CID00389,,1632.91,0.0,1632.91,2023-02-27 00:08:26
257148,CID00082,,64.84,0.0,64.84,2023-02-27 00:10:38
257149,CID01122,,1451.7,0.0,1451.7,2023-02-27 00:14:31
257155,CID00862,,6262.51,0.0,6262.51,2023-02-27 00:20:36
257169,CID00610,,283.12,0.0,283.12,2023-02-27 00:21:30
257170,CID01384,,2560.31,0.0,2560.31,2023-02-27 00:26:41
257179,CID00346,,2768.75,0.0,2768.75,2023-02-27 00:32:46
257189,CID00529,,5.71,0.0,5.71,2023-02-27 00:38:35
257190,CID00067,,6745.21,0.0,6745.21,2023-02-27 00:38:51
257197,CID00229,,793.3299999999999,0.0,793.3299999999999,2023-02-27 00:44:56
257201,CID00163,,5.71,0.0,5.71,2023-02-27 00:45:45
257202,CID00112,,2024.18,0.0,2024.18,2023-02-27 00:51:01
257209,CID00561,,2986.17,0.0,2986.17,2023-02-27 00:57:06
257215,CID00369,,45.3,0.0,45.3,2023-02-27 01:01:39
257216,CID00937,,3767.41,0.0,3767.41,2023-02-27 01:03:11
257222,CID00392,,4009.72,0.0,4009.72,2023-02-27 01:09:16
257232,CID00502,,1374.55,0.0,1374.55,2023-02-27 01:15:21
257237,CID00304,,4410.9,0.0,4410.9,2023-02-27 01:21:26
257247,CID00264,,390.16,0.0,390.16,2023-02-27 01:27:31
257251,CID01295,,1678.2,0.0,1678.2,2023-02-27 01:33:36
257254,CID00716,,2625.3500000000004,0.0,2625.3500000000004,2023-02-27 01:39:41
257262,CID00173,,3080.3,0.0,3080.3,2023-02-27 01:45:46
257272,CID00456,,3704.64,0.0,3704.64,2023-02-27 01:51:51
257278,CID01481,,42.64,0.0,42.64,2023-02-27 01:52:40
257279,CID01520,,2845.27,0.0,2845.27,2023-02-27 01:57:56
257289,CID00022,,3470.83,0.0,3470.83,2023-02-27 02:04:01
257297,CID00862,,6361.95,0.0,6361.95,2023-02-27 02:10:06
257310,CID01608,,2161.75,0.0,2161.75,2023-02-27 02:16:11
257316,CID00413,,1859.53,0.0,1859.53,2023-02-27 02:22:16
257324,CID00018,,202.32,0.0,202.32,2023-02-27 02:27:14
257325,CID00655,,2909.28,0.0,2909.28,2023-02-27 02:28:21
257333,CID00946,,3215.83,0.0,3215.83,2023-02-27 02:34:26
257337,CID00020,,1787.7,0.0,1787.7,2023-02-27 02:40:31
257345,CID00006,,413.52,0.0,413.52,2023-02-27 02:40:40
257346,CID00280,,5617.320000000001,0.0,5617.320000000001,2023-02-27 02:46:36
257360,CID00183,,1097.63,0.0,1097.63,2023-02-27 02:52:41
257365,CID00193,,583.98,0.0,583.98,2023-02-27 02:58:46
257367,CID00769,,5447.110000000001,0.0,5447.110000000001,2023-02-27 03:04:51
257377,CID00281,,28.29,0.0,28.29,2023-02-27 03:08:16
257378,CID01559,,979.88,0.0,979.88,2023-02-27 03:10:56
257383,CID00338,,732.1899999999999,0.0,732.1899999999999,2023-02-27 03:17:01
257388,CID00757,,66.9,0.0,66.9,2023-02-27 03:19:39
257389,CID01245,,874.06,0.0,874.06,2023-02-27 03:23:06
257395,CID01101,,1965.84,0.0,1965.84,2023-02-27 03:29:11
257400,CID00395,,934.67,0.0,934.67,2023-02-27 03:35:16
257404,CID00716,,1703.09,0.0,1703.09,2023-02-27 03:41:21
257411,CID01583,,1890.37,0.0,1890.37,2023-02-27 03:47:26
257420,CID00864,,2718.06,0.0,2718.06,2023-02-27 03:53:31
257430,CID01014,,28.29,0.0,28.29,2023-02-27 03:55:24
257431,CID00369,,45.3,0.0,45.3,2023-02-27 03:58:05
257432,CID00279,,765.65,0.0,765.65,2023-02-27 03:59:36
257441,CID00112,,1822.74,0.0,1822.74,2023-02-27 04:05:41
257450,CID00631,,461.38,0.0,461.38,2023-02-27 04:11:46
257452,CID01330,,1073.27,0.0,1073.27,2023-02-27 04:17:51
257455,CID00081,,334.6,0.0,334.6,2023-02-27 04:23:04
257456,CID01121,,3787.59,0.0,3787.59,2023-02-27 04:23:56
257463,CID01608,,3683.02,0.0,3683.02,2023-02-27 04:30:01
257472,CID00463,,5287.9,0.0,5287.9,2023-02-27 04:36:06
257483,CID01147,,2821.3,0.0,2821.3,2023-02-27 04:42:11
257497,CID01733,,2196.86,0.0,2196.86,2023-02-27 04:48:16
257502,CID00583,,328.94,0.0,328.94,2023-02-27 04:53:47
257503,CID01611,,7158.08,0.0,7158.08,2023-02-27 04:54:21
257515,CID01403,,1036.23,0.0,1036.23,2023-02-27 05:00:26
257521,CID01152,,1150.39,0.0,1150.39,2023-02-27 05:06:31
257526,CID00464,,4038.19,0.0,4038.19,2023-02-27 05:12:36
257534,CID01343,,4013.09,0.0,4013.09,2023-02-27 05:18:41
257544,CID00506,,4445.99,0.0,4445.99,2023-02-27 05:24:46
257553,CID00090,,2270.34,0.0,2270.34,2023-02-27 05:30:51
257560,CID00161,,1407.58,0.0,1407.58,2023-02-27 05:36:56
257564,CID01698,,1515.04,0.0,1515.04,2023-02-27 05:43:01
257569,CID01523,,4086.84,0.0,4086.84,2023-02-27 05:49:06
257577,CID00759,,1791.68,0.0,1791.68,2023-02-27 05:55:11
257582,CID00396,,1394.81,0.0,1394.81,2023-02-27 06:01:16
257589,CID00112,,3296.15,0.0,3296.15,2023-02-27 06:07:21
257595,CID00599,,8156.110000000001,0.0,8156.110000000001,2023-02-27 06:13:26
257605,CID01177,,1653.3,0.0,1653.3,2023-02-27 06:19:31
257609,CID00938,,1809.58,0.0,1809.58,2023-02-27 06:25:36
257616,CID00193,,4162.63,0.0,4162.63,2023-02-27 06:31:41
257626,CID00502,,2901.41,0.0,2901.41,2023-02-27 06:37:46
257635,CID00086,,3891.7,0.0,3891.7,2023-02-27 06:43:51
257642,CID00244,,1891.35,0.0,1891.35,2023-02-27 06:49:56
257648,CID00286,,1889.27,0.0,1889.27,2023-02-27 06:56:01
257658,CID01567,,3700.16,0.0,3700.16,2023-02-27 07:02:06
257668,CID00469,,1974.34,0.0,1974.34,2023-02-27 07:08:11
257676,CID00322,,1668.74,0.0,1668.74,2023-02-27 07:14:16
257682,CID01425,,1907.22,0.0,1907.22,2023-02-27 07:20:21
257686,CID00103,,74.57,0.0,74.57,2023-02-27 07:20:45
257687,CID00727,,2693.05,0.0,2693.05,2023-02-27 07:26:26
257697,CID00929,,1926.15,0.0,1926.15,2023-02-27 07:32:31
257705,CID01695,,142.84,0.0,142.84,2023-02-27 07:37:37
257706,CID00279,,3645.32,0.0,3645.32,2023-02-27 07:38:36
257716,CID00946,,3323.89,0.0,3323.89,2023-02-27 07:44:41
257724,CID00158,,1665.35,0.0,1665.35,2023-02-27 07:50:46
257732,CID00862,,1201.81,0.0,1201.81,2023-02-27 07:56:51
257737,CID00696,,3236.04,0.0,3236.04,2023-02-27 08:02:56
257742,CID00469,,3083.94,0.0,3083.94,2023-02-27 08:09:01
257752,CID00477,,2074.97,0.0,2074.97,2023-02-27 08:15:06
257760,CID00805,,91.12,0.0,91.12,2023-02-27 08:17:56
257761,CID00805,,74.39,0.0,74.39,2023-02-27 08:19:53
257762,CID01139,,1793.29,0.0,1793.29,2023-02-27 08:21:11
257766,CID00054,,3280.44,0.0,3280.44,2023-02-27 08:27:16
257775,CID01746,,2301.58,0.0,2301.58,2023-02-27 08:33:21
257784,CID00319,,1420.05,0.0,1420.05,2023-02-27 08:39:26
257791,CID00359,,3379.96,0.0,3379.96,2023-02-27 08:45:31
257801,CID00937,,3093.85,0.0,3093.85,2023-02-27 08:51:36
257806,CID00679,,4999.39,0.0,4999.39,2023-02-27 08:57:41
257818,CID00991,,3769.38,0.0,3769.38,2023-02-27 09:03:46
257826,CID01585,,5607.81,0.0,5607.81,2023-02-27 09:09:51
257834,CID00469,,1925.26,0.0,1925.26,2023-02-27 09:15:56
257839,CID01123,,5743.86,0.0,5743.86,2023-02-27 09:22:01
257848,CID00561,,3470.82,0.0,3470.82,2023-02-27 09:28:06
257854,CID00112,,4201.89,0.0,4201.89,2023-02-27 09:34:11
257864,CID00338,,1049.6699999999998,0.0,1049.6699999999998,2023-02-27 09:40:16
257867,CID01470,,4166.72,0.0,4166.72,2023-02-27 09:46:21
257874,CID00601,,7154.83,0.0,7154.83,2023-02-27 09:52:26
257880,CID00727,,2017.86,0.0,2017.86,2023-02-27 09:58:31
257888,CID00524,,1059.57,0.0,1059.57,2023-02-27 10:04:36
257893,CID01584,,2846.36,0.0,2846.36,2023-02-27 10:10:41
257904,CID01426,,2230.59,0.0,2230.59,2023-02-27 10:16:46
257909,CID01244,,324.04,0.0,324.04,2023-02-27 10:22:33
257910,CID00862,,3082.09,0.0,3082.09,2023-02-27 10:22:51
257918,CID00360,,2170.88,0.0,2170.88,2023-02-27 10:28:56
257925,CID00679,,2105.38,0.0,2105.38,2023-02-27 10:35:01
257931,CID00862,,2159.5,0.0,2159.5,2023-02-27 10:41:06
257936,CID00754,,975.99,0.0,975.99,2023-02-27 10:47:11
257940,CID00267,,667.3100000000001,0.0,667.3100000000001,2023-02-27 10:53:16
257944,CID00840,,5559.21,0.0,5559.21,2023-02-27 10:59:21
257959,CID01367,,2566.85,0.0,2566.85,2023-02-27 11:05:26
257965,CID01523,,5284.81,0.0,5284.81,2023-02-27 11:11:31
257975,CID00679,,2466.94,0.0,2466.94,2023-02-27 11:17:36
257983,CID00727,,3263.24,0.0,3263.24,2023-02-27 11:23:41
257992,CID00686,,2513.85,0.0,2513.85,2023-02-27 11:29:46
257999,CID00120,,1012.6,0.0,1012.6,2023-02-27 11:35:51
258003,CID00864,,1364.52,0.0,1364.52,2023-02-27 11:41:56
258007,CID00864,,283.15,0.0,283.15,2023-02-27 11:42:45
258008,CID01672,,3898.3,0.0,3898.3,2023-02-27 11:48:01
258022,CID01277,,2605.24,0.0,2605.24,2023-02-27 11:54:06
258034,CID00757,,66.9,0.0,66.9,2023-02-27 11:54:57
258035,CID00193,,2943.05,0.0,2943.05,2023-02-27 12:00:11
258047,CID00769,,5833.67,0.0,5833.67,2023-02-27 12:06:16
258057,CID01707,,1244.86,0.0,1244.86,2023-02-27 12:12:21
258063,CID00829,,35.78,0.0,35.78,2023-02-27 12:18:12
258064,CID00992,,1367.07,0.0,1367.07,2023-02-27 12:18:26
258070,CID01550,,3347.63,0.0,3347.63,2023-02-27 12:24:31
258075,CID01420,,5769.35,0.0,5769.35,2023-02-27 12:30:36
258086,CID01190,,1605.9299999999998,0.0,1605.9299999999998,2023-02-27 12:36:41
258091,CID00286,,1641.19,0.0,1641.19,2023-02-27 12:42:46
258098,CID00723,,3211.6800000000003,0.0,3211.6800000000003,2023-02-27 12:48:51
258110,CID00469,,910.54,0.0,910.54,2023-02-27 12:54:56
258114,CID00346,,4484.96,0.0,4484.96,2023-02-27 13:01:01
258124,CID00545,,754.53,0.0,754.53,2023-02-27 13:07:06
258129,CID00640,,4210.24,0.0,4210.24,2023-02-27 13:13:11
258134,CID00020,,16.19,0.0,16.19,2023-02-27 13:14:13
258135,CID00680,,1746.64,0.0,1746.64,2023-02-27 13:19:16
258144,CID00929,,2413.24,0.0,2413.24,2023-02-27 13:25:21
258148,CID01733,,3405.5,0.0,3405.5,2023-02-27 13:31:26
258158,CID00862,,2238.94,0.0,2238.94,2023-02-27 13:37:31
258164,CID01177,,970.23,0.0,970.23,2023-02-27 13:43:36
258170,CID01445,,1469.51,0.0,1469.51,2023-02-27 13:49:41
258172,CID00161,,5096.54,0.0,5096.54,2023-02-27 13:55:46
258183,CID00339,,4949.42,0.0,4949.42,2023-02-27 14:01:51
258197,CID01277,,1144.37,0.0,1144.37,2023-02-27 14:07:56
258202,CID00740,,2636.97,0.0,2636.97,2023-02-27 14:14:01
258207,CID01688,,164.55,0.0,164.55,2023-02-27 14:14:29
258208,CID00299,,48.91,0.0,48.91,2023-02-27 14:15:05
258209,CID00469,,2303.54,0.0,2303.54,2023-02-27 14:20:06
258216,CID01493,,2749.1400000000003,0.0,2749.1400000000003,2023-02-27 14:26:11
258222,CID01710,,2349.98,0.0,2349.98,2023-02-27 14:32:16
258227,CID01723,,7378.65,0.0,7378.65,2023-02-27 14:38:21
258239,CID01071,,1474.11,0.0,1474.11,2023-02-27 14:44:26
258244,CID00870,,5544.97,0.0,5544.97,2023-02-27 14:50:31
258257,CID01138,,5049.01,0.0,5049.01,2023-02-27 14:56:36
258266,CID00608,,12.5,0.0,12.5,2023-02-27 15:00:48
258267,CID01730,,1845.84,0.0,1845.84,2023-02-27 15:02:41
258272,CID01688,,164.55,0.0,164.55,2023-02-27 15:07:15
258273,CID00209,,1134.24,0.0,1134.24,2023-02-27 15:08:46
258277,CID01575,,2436.4,0.0,2436.4,2023-02-27 15:14:51
258283,CID00637,,523.63,0.0,523.63,2023-02-27 15:20:56
258287,CID00120,,2568.1,0.0,2568.1,2023-02-27 15:27:01
258300,CID01468,,855.09,0.0,855.09,2023-02-27 15:33:06
258304,CID00151,,3771.4,0.0,3771.4,2023-02-27 15:39:11
258317,CID01426,,3845.31,0.0,3845.31,2023-02-27 15:45:16
